categoria,paciente_endereco_uf,Dias até vacinar,count
Forças Armadas e Segurança,AC,158.0,1
Forças Armadas e Segurança,AL,3.0,2
Forças Armadas e Segurança,AL,4.0,1
Forças Armadas e Segurança,AL,22.0,1
Forças Armadas e Segurança,AL,24.0,2
Forças Armadas e Segurança,AL,25.0,2
Forças Armadas e Segurança,AL,26.0,3
Forças Armadas e Segurança,AL,27.0,3
Forças Armadas e Segurança,AL,37.0,1
Forças Armadas e Segurança,AL,43.0,9
Forças Armadas e Segurança,AL,44.0,5
Forças Armadas e Segurança,AL,45.0,8
Forças Armadas e Segurança,AL,47.0,11
Forças Armadas e Segurança,AL,48.0,3
Forças Armadas e Segurança,AL,50.0,1
Forças Armadas e Segurança,AL,52.0,2
Forças Armadas e Segurança,AL,53.0,6
Forças Armadas e Segurança,AL,56.0,3
Forças Armadas e Segurança,AL,57.0,1
Forças Armadas e Segurança,AL,58.0,2
Forças Armadas e Segurança,AL,59.0,1
Forças Armadas e Segurança,AL,61.0,3
Forças Armadas e Segurança,AL,62.0,11
Forças Armadas e Segurança,AL,63.0,1
Forças Armadas e Segurança,AL,64.0,9
Forças Armadas e Segurança,AL,65.0,8
Forças Armadas e Segurança,AL,66.0,4
Forças Armadas e Segurança,AL,67.0,2
Forças Armadas e Segurança,AL,68.0,10
Forças Armadas e Segurança,AL,69.0,14
Forças Armadas e Segurança,AL,70.0,10
Forças Armadas e Segurança,AL,71.0,3
Forças Armadas e Segurança,AL,72.0,3
Forças Armadas e Segurança,AL,73.0,25
Forças Armadas e Segurança,AL,74.0,21
Forças Armadas e Segurança,AL,75.0,7
Forças Armadas e Segurança,AL,76.0,18
Forças Armadas e Segurança,AL,77.0,5
Forças Armadas e Segurança,AL,78.0,111
Forças Armadas e Segurança,AL,79.0,312
Forças Armadas e Segurança,AL,80.0,326
Forças Armadas e Segurança,AL,81.0,611
Forças Armadas e Segurança,AL,82.0,481
Forças Armadas e Segurança,AL,83.0,243
Forças Armadas e Segurança,AL,84.0,26
Forças Armadas e Segurança,AL,85.0,302
Forças Armadas e Segurança,AL,86.0,233
Forças Armadas e Segurança,AL,87.0,173
Forças Armadas e Segurança,AL,88.0,172
Forças Armadas e Segurança,AL,89.0,99
Forças Armadas e Segurança,AL,90.0,80
Forças Armadas e Segurança,AL,91.0,7
Forças Armadas e Segurança,AL,92.0,221
Forças Armadas e Segurança,AL,93.0,155
Forças Armadas e Segurança,AL,94.0,33
Forças Armadas e Segurança,AL,95.0,60
Forças Armadas e Segurança,AL,96.0,53
Forças Armadas e Segurança,AL,97.0,7
Forças Armadas e Segurança,AL,98.0,2
Forças Armadas e Segurança,AL,99.0,41
Forças Armadas e Segurança,AL,100.0,215
Forças Armadas e Segurança,AL,101.0,141
Forças Armadas e Segurança,AL,102.0,367
Forças Armadas e Segurança,AL,103.0,370
Forças Armadas e Segurança,AL,104.0,21
Forças Armadas e Segurança,AL,105.0,7
Forças Armadas e Segurança,AL,106.0,443
Forças Armadas e Segurança,AL,107.0,190
Forças Armadas e Segurança,AL,108.0,231
Forças Armadas e Segurança,AL,109.0,195
Forças Armadas e Segurança,AL,110.0,142
Forças Armadas e Segurança,AL,111.0,48
Forças Armadas e Segurança,AL,112.0,8
Forças Armadas e Segurança,AL,113.0,208
Forças Armadas e Segurança,AL,114.0,64
Forças Armadas e Segurança,AL,115.0,169
Forças Armadas e Segurança,AL,116.0,140
Forças Armadas e Segurança,AL,117.0,525
Forças Armadas e Segurança,AL,118.0,276
Forças Armadas e Segurança,AL,119.0,9
Forças Armadas e Segurança,AL,120.0,361
Forças Armadas e Segurança,AL,121.0,813
Forças Armadas e Segurança,AL,122.0,854
Forças Armadas e Segurança,AL,123.0,693
Forças Armadas e Segurança,AL,124.0,421
Forças Armadas e Segurança,AL,125.0,57
Forças Armadas e Segurança,AL,126.0,5
Forças Armadas e Segurança,AL,127.0,409
Forças Armadas e Segurança,AL,128.0,507
Forças Armadas e Segurança,AL,129.0,351
Forças Armadas e Segurança,AL,130.0,526
Forças Armadas e Segurança,AL,131.0,481
Forças Armadas e Segurança,AL,132.0,42
Forças Armadas e Segurança,AL,133.0,17
Forças Armadas e Segurança,AL,134.0,119
Forças Armadas e Segurança,AL,135.0,76
Forças Armadas e Segurança,AL,136.0,276
Forças Armadas e Segurança,AL,137.0,11
Forças Armadas e Segurança,AL,138.0,30
Forças Armadas e Segurança,AL,139.0,14
Forças Armadas e Segurança,AL,140.0,2
Forças Armadas e Segurança,AL,141.0,50
Forças Armadas e Segurança,AL,142.0,29
Forças Armadas e Segurança,AL,143.0,23
Forças Armadas e Segurança,AL,144.0,53
Forças Armadas e Segurança,AL,145.0,55
Forças Armadas e Segurança,AL,146.0,16
Forças Armadas e Segurança,AL,148.0,49
Forças Armadas e Segurança,AL,149.0,48
Forças Armadas e Segurança,AL,150.0,96
Forças Armadas e Segurança,AL,151.0,25
Forças Armadas e Segurança,AL,152.0,20
Forças Armadas e Segurança,AL,153.0,23
Forças Armadas e Segurança,AL,154.0,8
Forças Armadas e Segurança,AL,155.0,34
Forças Armadas e Segurança,AL,156.0,36
Forças Armadas e Segurança,AL,157.0,19
Forças Armadas e Segurança,AL,158.0,3
Forças Armadas e Segurança,AM,3.0,7
Forças Armadas e Segurança,AM,5.0,2
Forças Armadas e Segurança,AM,10.0,3
Forças Armadas e Segurança,AM,11.0,3
Forças Armadas e Segurança,AM,15.0,1
Forças Armadas e Segurança,AM,19.0,3
Forças Armadas e Segurança,AM,22.0,2
Forças Armadas e Segurança,AM,24.0,1
Forças Armadas e Segurança,AM,29.0,1
Forças Armadas e Segurança,AM,31.0,9
Forças Armadas e Segurança,AM,36.0,1
Forças Armadas e Segurança,AM,37.0,5
Forças Armadas e Segurança,AM,39.0,1
Forças Armadas e Segurança,AM,40.0,2
Forças Armadas e Segurança,AM,43.0,8
Forças Armadas e Segurança,AM,44.0,15
Forças Armadas e Segurança,AM,45.0,2
Forças Armadas e Segurança,AM,46.0,3
Forças Armadas e Segurança,AM,47.0,2
Forças Armadas e Segurança,AM,50.0,14
Forças Armadas e Segurança,AM,51.0,2
Forças Armadas e Segurança,AM,52.0,6
Forças Armadas e Segurança,AM,53.0,26
Forças Armadas e Segurança,AM,54.0,8
Forças Armadas e Segurança,AM,57.0,8
Forças Armadas e Segurança,AM,58.0,1
Forças Armadas e Segurança,AM,59.0,1
Forças Armadas e Segurança,AM,60.0,52
Forças Armadas e Segurança,AM,61.0,66
Forças Armadas e Segurança,AM,62.0,50
Forças Armadas e Segurança,AM,64.0,48
Forças Armadas e Segurança,AM,65.0,57
Forças Armadas e Segurança,AM,66.0,48
Forças Armadas e Segurança,AM,67.0,44
Forças Armadas e Segurança,AM,68.0,40
Forças Armadas e Segurança,AM,69.0,28
Forças Armadas e Segurança,AM,70.0,338
Forças Armadas e Segurança,AM,71.0,460
Forças Armadas e Segurança,AM,72.0,614
Forças Armadas e Segurança,AM,73.0,501
Forças Armadas e Segurança,AM,74.0,413
Forças Armadas e Segurança,AM,75.0,39
Forças Armadas e Segurança,AM,76.0,276
Forças Armadas e Segurança,AM,77.0,3
Forças Armadas e Segurança,AM,78.0,180
Forças Armadas e Segurança,AM,79.0,558
Forças Armadas e Segurança,AM,80.0,402
Forças Armadas e Segurança,AM,81.0,426
Forças Armadas e Segurança,AM,82.0,668
Forças Armadas e Segurança,AM,83.0,602
Forças Armadas e Segurança,AM,84.0,23
Forças Armadas e Segurança,AM,85.0,577
Forças Armadas e Segurança,AM,86.0,538
Forças Armadas e Segurança,AM,87.0,610
Forças Armadas e Segurança,AM,88.0,498
Forças Armadas e Segurança,AM,89.0,239
Forças Armadas e Segurança,AM,90.0,85
Forças Armadas e Segurança,AM,92.0,155
Forças Armadas e Segurança,AM,93.0,139
Forças Armadas e Segurança,AM,94.0,112
Forças Armadas e Segurança,AM,95.0,106
Forças Armadas e Segurança,AM,96.0,237
Forças Armadas e Segurança,AM,97.0,243
Forças Armadas e Segurança,AM,99.0,128
Forças Armadas e Segurança,AM,100.0,282
Forças Armadas e Segurança,AM,101.0,208
Forças Armadas e Segurança,AM,102.0,295
Forças Armadas e Segurança,AM,103.0,363
Forças Armadas e Segurança,AM,104.0,273
Forças Armadas e Segurança,AM,105.0,5
Forças Armadas e Segurança,AM,106.0,283
Forças Armadas e Segurança,AM,107.0,685
Forças Armadas e Segurança,AM,108.0,458
Forças Armadas e Segurança,AM,109.0,340
Forças Armadas e Segurança,AM,110.0,385
Forças Armadas e Segurança,AM,111.0,326
Forças Armadas e Segurança,AM,112.0,1
Forças Armadas e Segurança,AM,113.0,387
Forças Armadas e Segurança,AM,114.0,233
Forças Armadas e Segurança,AM,115.0,184
Forças Armadas e Segurança,AM,116.0,171
Forças Armadas e Segurança,AM,117.0,139
Forças Armadas e Segurança,AM,118.0,48
Forças Armadas e Segurança,AM,119.0,1
Forças Armadas e Segurança,AM,120.0,161
Forças Armadas e Segurança,AM,121.0,279
Forças Armadas e Segurança,AM,122.0,197
Forças Armadas e Segurança,AM,123.0,120
Forças Armadas e Segurança,AM,124.0,72
Forças Armadas e Segurança,AM,125.0,21
Forças Armadas e Segurança,AM,126.0,2
Forças Armadas e Segurança,AM,127.0,63
Forças Armadas e Segurança,AM,128.0,70
Forças Armadas e Segurança,AM,129.0,84
Forças Armadas e Segurança,AM,130.0,165
Forças Armadas e Segurança,AM,131.0,111
Forças Armadas e Segurança,AM,132.0,64
Forças Armadas e Segurança,AM,133.0,3
Forças Armadas e Segurança,AM,134.0,218
Forças Armadas e Segurança,AM,135.0,244
Forças Armadas e Segurança,AM,136.0,185
Forças Armadas e Segurança,AM,137.0,112
Forças Armadas e Segurança,AM,138.0,85
Forças Armadas e Segurança,AM,139.0,20
Forças Armadas e Segurança,AM,140.0,2
Forças Armadas e Segurança,AM,141.0,95
Forças Armadas e Segurança,AM,142.0,108
Forças Armadas e Segurança,AM,143.0,393
Forças Armadas e Segurança,AM,144.0,449
Forças Armadas e Segurança,AM,145.0,440
Forças Armadas e Segurança,AM,146.0,4
Forças Armadas e Segurança,AM,147.0,1
Forças Armadas e Segurança,AM,148.0,70
Forças Armadas e Segurança,AM,149.0,155
Forças Armadas e Segurança,AM,150.0,232
Forças Armadas e Segurança,AM,151.0,240
Forças Armadas e Segurança,AM,152.0,324
Forças Armadas e Segurança,AM,153.0,43
Forças Armadas e Segurança,AM,155.0,46
Forças Armadas e Segurança,AM,156.0,227
Forças Armadas e Segurança,AM,157.0,230
Forças Armadas e Segurança,AM,158.0,3
Forças Armadas e Segurança,AP,17.0,1
Forças Armadas e Segurança,AP,18.0,17
Forças Armadas e Segurança,AP,25.0,2
Forças Armadas e Segurança,AP,26.0,1
Forças Armadas e Segurança,AP,33.0,2
Forças Armadas e Segurança,AP,39.0,1
Forças Armadas e Segurança,AP,43.0,12
Forças Armadas e Segurança,AP,44.0,3
Forças Armadas e Segurança,AP,45.0,2
Forças Armadas e Segurança,AP,46.0,2
Forças Armadas e Segurança,AP,47.0,10
Forças Armadas e Segurança,AP,48.0,3
Forças Armadas e Segurança,AP,50.0,14
Forças Armadas e Segurança,AP,52.0,1
Forças Armadas e Segurança,AP,53.0,5
Forças Armadas e Segurança,AP,54.0,3
Forças Armadas e Segurança,AP,59.0,2
Forças Armadas e Segurança,AP,61.0,2
Forças Armadas e Segurança,AP,62.0,12
Forças Armadas e Segurança,AP,64.0,1
Forças Armadas e Segurança,AP,65.0,4
Forças Armadas e Segurança,AP,66.0,8
Forças Armadas e Segurança,AP,67.0,2
Forças Armadas e Segurança,AP,68.0,3
Forças Armadas e Segurança,AP,69.0,2
Forças Armadas e Segurança,AP,70.0,8
Forças Armadas e Segurança,AP,71.0,2
Forças Armadas e Segurança,AP,72.0,4
Forças Armadas e Segurança,AP,74.0,1
Forças Armadas e Segurança,AP,75.0,9
Forças Armadas e Segurança,AP,76.0,2
Forças Armadas e Segurança,AP,77.0,2
Forças Armadas e Segurança,AP,78.0,389
Forças Armadas e Segurança,AP,79.0,86
Forças Armadas e Segurança,AP,80.0,36
Forças Armadas e Segurança,AP,81.0,8
Forças Armadas e Segurança,AP,82.0,12
Forças Armadas e Segurança,AP,83.0,42
Forças Armadas e Segurança,AP,84.0,449
Forças Armadas e Segurança,AP,85.0,21
Forças Armadas e Segurança,AP,86.0,19
Forças Armadas e Segurança,AP,87.0,22
Forças Armadas e Segurança,AP,88.0,6
Forças Armadas e Segurança,AP,89.0,10
Forças Armadas e Segurança,AP,90.0,8
Forças Armadas e Segurança,AP,91.0,2
Forças Armadas e Segurança,AP,92.0,11
Forças Armadas e Segurança,AP,93.0,137
Forças Armadas e Segurança,AP,94.0,620
Forças Armadas e Segurança,AP,95.0,35
Forças Armadas e Segurança,AP,96.0,46
Forças Armadas e Segurança,AP,97.0,5
Forças Armadas e Segurança,AP,99.0,41
Forças Armadas e Segurança,AP,100.0,53
Forças Armadas e Segurança,AP,101.0,54
Forças Armadas e Segurança,AP,102.0,26
Forças Armadas e Segurança,AP,103.0,24
Forças Armadas e Segurança,AP,104.0,3
Forças Armadas e Segurança,AP,106.0,170
Forças Armadas e Segurança,AP,107.0,188
Forças Armadas e Segurança,AP,108.0,508
Forças Armadas e Segurança,AP,109.0,73
Forças Armadas e Segurança,AP,110.0,472
Forças Armadas e Segurança,AP,111.0,6
Forças Armadas e Segurança,AP,112.0,1
Forças Armadas e Segurança,AP,113.0,38
Forças Armadas e Segurança,AP,114.0,1
Forças Armadas e Segurança,AP,115.0,35
Forças Armadas e Segurança,AP,116.0,3
Forças Armadas e Segurança,AP,117.0,23
Forças Armadas e Segurança,AP,118.0,18
Forças Armadas e Segurança,AP,119.0,9
Forças Armadas e Segurança,AP,120.0,13
Forças Armadas e Segurança,AP,121.0,22
Forças Armadas e Segurança,AP,122.0,44
Forças Armadas e Segurança,AP,123.0,82
Forças Armadas e Segurança,AP,124.0,31
Forças Armadas e Segurança,AP,125.0,3
Forças Armadas e Segurança,AP,127.0,9
Forças Armadas e Segurança,AP,128.0,26
Forças Armadas e Segurança,AP,129.0,1
Forças Armadas e Segurança,AP,130.0,34
Forças Armadas e Segurança,AP,131.0,77
Forças Armadas e Segurança,AP,132.0,32
Forças Armadas e Segurança,AP,134.0,15
Forças Armadas e Segurança,AP,135.0,460
Forças Armadas e Segurança,AP,136.0,11
Forças Armadas e Segurança,AP,137.0,3
Forças Armadas e Segurança,AP,138.0,6
Forças Armadas e Segurança,AP,140.0,1
Forças Armadas e Segurança,AP,141.0,9
Forças Armadas e Segurança,AP,142.0,20
Forças Armadas e Segurança,AP,143.0,58
Forças Armadas e Segurança,AP,144.0,109
Forças Armadas e Segurança,AP,145.0,20
Forças Armadas e Segurança,AP,147.0,1
Forças Armadas e Segurança,AP,148.0,12
Forças Armadas e Segurança,AP,149.0,125
Forças Armadas e Segurança,AP,150.0,318
Forças Armadas e Segurança,AP,151.0,13
Forças Armadas e Segurança,AP,152.0,9
Forças Armadas e Segurança,AP,153.0,4
Forças Armadas e Segurança,AP,155.0,6
Forças Armadas e Segurança,AP,156.0,10
Forças Armadas e Segurança,AP,157.0,7
Forças Armadas e Segurança,AP,158.0,5
Forças Armadas e Segurança,BA,2.0,4
Forças Armadas e Segurança,BA,3.0,12
Forças Armadas e Segurança,BA,4.0,20
Forças Armadas e Segurança,BA,5.0,12
Forças Armadas e Segurança,BA,6.0,5
Forças Armadas e Segurança,BA,7.0,3
Forças Armadas e Segurança,BA,8.0,6
Forças Armadas e Segurança,BA,9.0,21
Forças Armadas e Segurança,BA,10.0,23
Forças Armadas e Segurança,BA,11.0,7
Forças Armadas e Segurança,BA,12.0,26
Forças Armadas e Segurança,BA,13.0,20
Forças Armadas e Segurança,BA,14.0,14
Forças Armadas e Segurança,BA,15.0,28
Forças Armadas e Segurança,BA,16.0,8
Forças Armadas e Segurança,BA,17.0,25
Forças Armadas e Segurança,BA,18.0,5
Forças Armadas e Segurança,BA,19.0,32
Forças Armadas e Segurança,BA,20.0,14
Forças Armadas e Segurança,BA,21.0,1
Forças Armadas e Segurança,BA,22.0,23
Forças Armadas e Segurança,BA,23.0,22
Forças Armadas e Segurança,BA,24.0,22
Forças Armadas e Segurança,BA,25.0,6
Forças Armadas e Segurança,BA,26.0,5
Forças Armadas e Segurança,BA,27.0,1
Forças Armadas e Segurança,BA,29.0,1
Forças Armadas e Segurança,BA,30.0,14
Forças Armadas e Segurança,BA,31.0,13
Forças Armadas e Segurança,BA,32.0,15
Forças Armadas e Segurança,BA,33.0,17
Forças Armadas e Segurança,BA,34.0,5
Forças Armadas e Segurança,BA,36.0,24
Forças Armadas e Segurança,BA,37.0,16
Forças Armadas e Segurança,BA,38.0,13
Forças Armadas e Segurança,BA,39.0,16
Forças Armadas e Segurança,BA,40.0,35
Forças Armadas e Segurança,BA,41.0,35
Forças Armadas e Segurança,BA,42.0,20
Forças Armadas e Segurança,BA,43.0,29
Forças Armadas e Segurança,BA,44.0,18
Forças Armadas e Segurança,BA,45.0,17
Forças Armadas e Segurança,BA,46.0,14
Forças Armadas e Segurança,BA,47.0,37
Forças Armadas e Segurança,BA,48.0,18
Forças Armadas e Segurança,BA,49.0,7
Forças Armadas e Segurança,BA,50.0,18
Forças Armadas e Segurança,BA,51.0,21
Forças Armadas e Segurança,BA,52.0,9
Forças Armadas e Segurança,BA,53.0,17
Forças Armadas e Segurança,BA,54.0,24
Forças Armadas e Segurança,BA,55.0,8
Forças Armadas e Segurança,BA,56.0,3
Forças Armadas e Segurança,BA,57.0,3
Forças Armadas e Segurança,BA,58.0,19
Forças Armadas e Segurança,BA,59.0,9
Forças Armadas e Segurança,BA,60.0,13
Forças Armadas e Segurança,BA,61.0,10
Forças Armadas e Segurança,BA,62.0,7
Forças Armadas e Segurança,BA,63.0,3
Forças Armadas e Segurança,BA,64.0,16
Forças Armadas e Segurança,BA,65.0,29
Forças Armadas e Segurança,BA,66.0,11
Forças Armadas e Segurança,BA,67.0,5
Forças Armadas e Segurança,BA,68.0,7
Forças Armadas e Segurança,BA,69.0,13
Forças Armadas e Segurança,BA,70.0,25
Forças Armadas e Segurança,BA,71.0,12
Forças Armadas e Segurança,BA,72.0,25
Forças Armadas e Segurança,BA,73.0,874
Forças Armadas e Segurança,BA,74.0,1312
Forças Armadas e Segurança,BA,75.0,34
Forças Armadas e Segurança,BA,76.0,211
Forças Armadas e Segurança,BA,77.0,19
Forças Armadas e Segurança,BA,78.0,803
Forças Armadas e Segurança,BA,79.0,702
Forças Armadas e Segurança,BA,80.0,434
Forças Armadas e Segurança,BA,81.0,253
Forças Armadas e Segurança,BA,82.0,189
Forças Armadas e Segurança,BA,83.0,96
Forças Armadas e Segurança,BA,84.0,12
Forças Armadas e Segurança,BA,85.0,326
Forças Armadas e Segurança,BA,86.0,195
Forças Armadas e Segurança,BA,87.0,125
Forças Armadas e Segurança,BA,88.0,125
Forças Armadas e Segurança,BA,89.0,132
Forças Armadas e Segurança,BA,90.0,243
Forças Armadas e Segurança,BA,91.0,9
Forças Armadas e Segurança,BA,92.0,564
Forças Armadas e Segurança,BA,93.0,768
Forças Armadas e Segurança,BA,94.0,307
Forças Armadas e Segurança,BA,95.0,613
Forças Armadas e Segurança,BA,96.0,951
Forças Armadas e Segurança,BA,97.0,498
Forças Armadas e Segurança,BA,98.0,86
Forças Armadas e Segurança,BA,99.0,683
Forças Armadas e Segurança,BA,100.0,902
Forças Armadas e Segurança,BA,101.0,1069
Forças Armadas e Segurança,BA,102.0,1420
Forças Armadas e Segurança,BA,103.0,1050
Forças Armadas e Segurança,BA,104.0,570
Forças Armadas e Segurança,BA,105.0,180
Forças Armadas e Segurança,BA,106.0,1470
Forças Armadas e Segurança,BA,107.0,1101
Forças Armadas e Segurança,BA,108.0,996
Forças Armadas e Segurança,BA,109.0,954
Forças Armadas e Segurança,BA,110.0,761
Forças Armadas e Segurança,BA,111.0,137
Forças Armadas e Segurança,BA,112.0,5
Forças Armadas e Segurança,BA,113.0,605
Forças Armadas e Segurança,BA,114.0,501
Forças Armadas e Segurança,BA,115.0,859
Forças Armadas e Segurança,BA,116.0,771
Forças Armadas e Segurança,BA,117.0,1035
Forças Armadas e Segurança,BA,118.0,564
Forças Armadas e Segurança,BA,119.0,126
Forças Armadas e Segurança,BA,120.0,922
Forças Armadas e Segurança,BA,121.0,1224
Forças Armadas e Segurança,BA,122.0,817
Forças Armadas e Segurança,BA,123.0,607
Forças Armadas e Segurança,BA,124.0,777
Forças Armadas e Segurança,BA,125.0,275
Forças Armadas e Segurança,BA,127.0,390
Forças Armadas e Segurança,BA,128.0,252
Forças Armadas e Segurança,BA,129.0,339
Forças Armadas e Segurança,BA,130.0,1981
Forças Armadas e Segurança,BA,131.0,807
Forças Armadas e Segurança,BA,132.0,88
Forças Armadas e Segurança,BA,133.0,4
Forças Armadas e Segurança,BA,134.0,495
Forças Armadas e Segurança,BA,135.0,600
Forças Armadas e Segurança,BA,136.0,313
Forças Armadas e Segurança,BA,137.0,422
Forças Armadas e Segurança,BA,138.0,464
Forças Armadas e Segurança,BA,139.0,72
Forças Armadas e Segurança,BA,140.0,13
Forças Armadas e Segurança,BA,141.0,667
Forças Armadas e Segurança,BA,142.0,317
Forças Armadas e Segurança,BA,143.0,359
Forças Armadas e Segurança,BA,144.0,184
Forças Armadas e Segurança,BA,145.0,459
Forças Armadas e Segurança,BA,146.0,35
Forças Armadas e Segurança,BA,148.0,221
Forças Armadas e Segurança,BA,149.0,164
Forças Armadas e Segurança,BA,150.0,257
Forças Armadas e Segurança,BA,151.0,184
Forças Armadas e Segurança,BA,152.0,64
Forças Armadas e Segurança,BA,153.0,11
Forças Armadas e Segurança,BA,154.0,4
Forças Armadas e Segurança,BA,155.0,87
Forças Armadas e Segurança,BA,156.0,64
Forças Armadas e Segurança,BA,157.0,41
Forças Armadas e Segurança,BA,158.0,23
Forças Armadas e Segurança,CE,3.0,1
Forças Armadas e Segurança,CE,5.0,2
Forças Armadas e Segurança,CE,10.0,4
Forças Armadas e Segurança,CE,13.0,1
Forças Armadas e Segurança,CE,15.0,2
Forças Armadas e Segurança,CE,16.0,1
Forças Armadas e Segurança,CE,17.0,1
Forças Armadas e Segurança,CE,19.0,1
Forças Armadas e Segurança,CE,24.0,2
Forças Armadas e Segurança,CE,25.0,1
Forças Armadas e Segurança,CE,26.0,8
Forças Armadas e Segurança,CE,31.0,1
Forças Armadas e Segurança,CE,33.0,2
Forças Armadas e Segurança,CE,36.0,1
Forças Armadas e Segurança,CE,37.0,1
Forças Armadas e Segurança,CE,38.0,5
Forças Armadas e Segurança,CE,39.0,1
Forças Armadas e Segurança,CE,40.0,1
Forças Armadas e Segurança,CE,41.0,2
Forças Armadas e Segurança,CE,42.0,3
Forças Armadas e Segurança,CE,43.0,7
Forças Armadas e Segurança,CE,44.0,7
Forças Armadas e Segurança,CE,45.0,16
Forças Armadas e Segurança,CE,46.0,4
Forças Armadas e Segurança,CE,47.0,23
Forças Armadas e Segurança,CE,50.0,1
Forças Armadas e Segurança,CE,51.0,16
Forças Armadas e Segurança,CE,52.0,10
Forças Armadas e Segurança,CE,53.0,2
Forças Armadas e Segurança,CE,54.0,11
Forças Armadas e Segurança,CE,57.0,9
Forças Armadas e Segurança,CE,58.0,22
Forças Armadas e Segurança,CE,59.0,2
Forças Armadas e Segurança,CE,60.0,3
Forças Armadas e Segurança,CE,61.0,3
Forças Armadas e Segurança,CE,62.0,8
Forças Armadas e Segurança,CE,63.0,14
Forças Armadas e Segurança,CE,64.0,5
Forças Armadas e Segurança,CE,65.0,28
Forças Armadas e Segurança,CE,66.0,7
Forças Armadas e Segurança,CE,67.0,10
Forças Armadas e Segurança,CE,68.0,1
Forças Armadas e Segurança,CE,69.0,21
Forças Armadas e Segurança,CE,70.0,15
Forças Armadas e Segurança,CE,71.0,9
Forças Armadas e Segurança,CE,72.0,6
Forças Armadas e Segurança,CE,73.0,78
Forças Armadas e Segurança,CE,74.0,37
Forças Armadas e Segurança,CE,75.0,1
Forças Armadas e Segurança,CE,76.0,168
Forças Armadas e Segurança,CE,77.0,1
Forças Armadas e Segurança,CE,78.0,187
Forças Armadas e Segurança,CE,79.0,33
Forças Armadas e Segurança,CE,80.0,31
Forças Armadas e Segurança,CE,81.0,35
Forças Armadas e Segurança,CE,82.0,257
Forças Armadas e Segurança,CE,83.0,147
Forças Armadas e Segurança,CE,84.0,934
Forças Armadas e Segurança,CE,85.0,588
Forças Armadas e Segurança,CE,86.0,799
Forças Armadas e Segurança,CE,87.0,395
Forças Armadas e Segurança,CE,88.0,56
Forças Armadas e Segurança,CE,89.0,172
Forças Armadas e Segurança,CE,90.0,576
Forças Armadas e Segurança,CE,91.0,18
Forças Armadas e Segurança,CE,92.0,228
Forças Armadas e Segurança,CE,93.0,224
Forças Armadas e Segurança,CE,94.0,16
Forças Armadas e Segurança,CE,95.0,168
Forças Armadas e Segurança,CE,96.0,91
